BUKRS,BELNR,GJAHR,BUZEI,BUZID,BSCHL,KOART,SHKZG,MWSKZ,WRBTR,HKONT,LIFNR,BLART,BUDAT,STBLG
DE01,1510218800,2019,1,,31,K,H,**,35039.7,3145476,68029380,KN,20190123,
DE01,1510218799,2019,1,,31,K,H,**,34465.44,3145476,68029380,KN,20190123,
DE01,1510218798,2019,1,,31,K,H,**,35254.7,3145476,68029380,KN,20190123,
DE01,1510218797,2019,1,,31,K,H,**,35988.54,3145476,68029380,KN,20190123,
DE01,1510218796,2019,1,,31,K,H,**,34929.27,3145476,68029380,KN,20190123,
DE01,1510218795,2019,1,,31,K,H,**,34937.72,3145476,68029380,KN,20190123,
DE01,1510218794,2019,1,,31,K,H,**,35052.46,3145476,68029380,KN,20190123,
DE01,1510218793,2019,1,,31,K,H,**,34355,3145476,69006811,KN,20190123,
DE01,1510218792,2019,1,,31,K,H,**,34355,3145476,68032809,KN,20190123,
DE01,1510218791,2019,1,,31,K,H,**,34536,3145476,69066945,KN,20190123,
DE01,1510218789,2019,1,,31,K,H,**,34365,3145476,68032809,KN,20190123,
DE01,1510218788,2019,1,,31,K,H,**,34371.54,3145476,68029671,KN,20190123,
DE01,1510218787,2019,1,,31,K,H,**,100652.42,3145476,68028409,KN,20190123,
DE01,1510218786,2019,1,,31,K,H,**,34355,3145476,69007238,KN,20190123,
DE01,1510218785,2019,1,,31,K,H,**,34413.78,3145476,68028090,KN,20190123,
DE01,1510218784,2019,1,,31,K,H,**,35319.92,3145476,69062733,KN,20190123,
DE01,1510218754,2019,1,,31,K,H,**,34953.6,3145476,69072770,KN,20190122,
DE01,1510218753,2019,1,,31,K,H,**,37081.8,3145476,69066468,KN,20190122,
DE01,1510218752,2019,1,,31,K,H,**,37065,3145476,68047757,KN,20190122,
DE01,1510218751,2019,1,,31,K,H,**,36765,3145476,69066468,KN,20190122,
DE01,1510218750,2019,1,,31,K,H,**,35856.9,3145476,69066468,KN,20190122,
DE01,1510218749,2019,1,,31,K,H,**,35751.85,3145476,69066468,KN,20190122,
DE01,1510218748,2019,1,,31,K,H,**,34393.93,3145476,69021745,KN,20190122,
DE01,1510218746,2019,1,,31,K,H,**,39276.96,3145476,69092818,KN,20190122,
DE01,1510218745,2019,1,,31,K,H,**,35845,3145476,69067919,KN,20190201,
DE01,1510218744,2019,1,,31,K,H,**,38225,3145476,69067919,KN,20190122,
DE01,1510218743,2019,1,,31,K,H,**,34545,3145476,69015511,KN,20190122,
DE01,1510218742,2019,1,,31,K,H,**,34545,3145476,69015511,KN,20190122,
DE01,1510218741,2019,1,,31,K,H,**,51590.11,3145476,69089179,KN,20190122,
DE01,1510218740,2019,1,,31,K,H,**,35845,3145476,69067919,KN,20190201,
DE01,1510218739,2019,1,,31,K,H,**,35345,3145476,69067919,KN,20190201,
DE01,1510218735,2019,1,,31,K,H,**,34545,3145476,69015511,KN,20190122,
DE01,1510218734,2019,1,,31,K,H,**,34545,3145476,69015511,KN,20190122,
DE01,1510218733,2019,1,,31,K,H,**,34359.64,3145476,68031637,KN,20190122,
DE01,1510218732,2019,1,,31,K,H,**,34367.91,3145476,68080120,KN,20190122,800003026
DE01,1510218730,2019,1,,31,K,H,**,35071,3145476,69007690,KN,20190122,
DE01,1510218729,2019,1,,31,K,H,**,36281,3145476,69007690,KN,20190122,
DE01,1510218728,2019,1,,31,K,H,**,37807.8,3145476,68036350,KN,20190122,
DE01,1510218727,2019,1,,31,K,H,**,34498,3145476,68028090,KN,20190122,
DE01,1510218726,2019,1,,31,K,H,**,34355,3145476,69005508,KN,20190122,
DE01,1510218725,2019,1,,31,K,H,**,34375,3145476,69005802,KN,20190122,
DE01,1510218724,2019,1,,31,K,H,**,34801.45,3145476,69007690,KN,20190122,
DE01,1510218723,2019,1,,31,K,H,**,37460.75,3145476,69064788,KN,20190122,
DE01,1510218722,2019,1,,31,K,H,**,36839.55,3145476,69064788,KN,20190122,
DE01,1510218721,2019,1,,31,K,H,**,42636,3145476,69015205,KN,20190122,
DE01,1510218720,2019,1,,31,K,H,**,34953.6,3145476,69007690,KN,20190122,
DE01,1510218719,2019,1,,31,K,H,**,35797,3145476,69007690,KN,20190122,
DE01,1510218718,2019,1,,31,K,H,**,35750.8,3145476,68036350,KN,20190122,
DE01,1510218717,2019,1,,31,K,H,**,34384.15,3145476,68029671,KN,20190122,
DE01,1510218716,2019,1,,31,K,H,**,34700.24,3145476,68029671,KN,20190122,
DE01,1510218714,2019,1,,31,K,H,**,34365,3145476,69081513,KN,20190122,
DE01,1510218713,2019,1,,31,K,H,**,34849.54,3145476,68029671,KN,20190122,
DE01,1510218712,2019,1,,31,K,H,**,34760.41,3145476,68029671,KN,20190122,
DE01,1510218711,2019,1,,31,K,H,**,34501.6,3145476,68029671,KN,20190122,
DE01,1510218702,2019,1,,31,K,H,**,35006.8,3145476,69006343,KN,20190121,
DE01,1510218701,2019,1,,31,K,H,**,35227.4,3145476,69006343,KN,20190121,
DE01,1510218700,2019,1,,31,K,H,**,34375.5,3145476,69005783,KN,20190121,
DE01,1510218695,2019,1,,31,K,H,**,34428.85,3145476,68029778,KN,20190121,
DE01,1510218682,2019,1,,31,K,H,**,34502.38,3145476,68034525,KN,20190121,
DE01,1510218654,2019,1,,31,K,H,**,35620.5,3145476,69066526,KN,20190118,
DE01,1510218653,2019,1,,31,K,H,**,36267.22,3145476,69066468,KN,20190118,
DE01,1510218652,2019,1,,31,K,H,**,34649.3,3145476,69066468,KN,20190118,
DE01,1510218651,2019,1,,31,K,H,**,37303.45,3145476,69066468,KN,20190118,
DE01,1510218650,2020,1,,31,K,H,**,34814.67,3145476,68058546,KN,20200201,
DE01,1510218648,2019,1,,31,K,H,**,34758.1,3145476,68028090,KN,20190121,
DE01,1510218645,2019,1,,31,K,H,**,34982.8,3145476,69006900,KN,20190121,
DE01,1510218644,2019,1,,31,K,H,**,34355,3145476,69006588,KN,20190121,
DE01,1510218643,2019,1,,31,K,H,**,34355,3145476,69006588,KN,20190121,
DE01,1510218642,2019,1,,31,K,H,**,34355,3145476,69081513,KN,20190121,
DE01,1510218641,2019,1,,31,K,H,**,34355,3145476,69081513,KN,20190121,
DE01,1510218640,2019,1,,31,K,H,**,34953.6,3145476,69007690,KN,20190121,
DE01,1510218639,2019,1,,31,K,H,**,35713.4,3145476,69007690,KN,20190121,
DE01,1510218638,2019,1,,31,K,H,**,34349.78,3145476,68028090,KN,20190121,
DE01,1510218637,2019,1,,31,K,H,**,35460.27,3145476,68028090,KN,20190121,
DE01,1510218636,2019,1,,31,K,H,**,67458.99,3145476,69064183,KN,20190121,
DE01,1510218635,2019,1,,31,K,H,**,54639.12,3145476,69064183,KN,20190121,
DE01,1510218634,2019,1,,31,K,H,**,51424.57,3145476,69064183,KN,20190121,
DE01,1510218633,2019,1,,31,K,H,**,34865,3145476,68031718,KN,20190121,
DE01,1510218631,2019,1,,31,K,H,**,73960.68,3145476,69064183,KN,20190121,
DE01,1510218630,2019,1,,31,K,H,**,34821,3145476,69005672,KN,20190121,
DE01,1510218629,2019,1,,31,K,H,**,34595,3145476,68027108,KN,20190121,
DE01,1510218628,2019,1,,31,K,H,**,42593.46,3145476,69064183,KN,20190121,
DE01,1510218624,2019,1,,31,K,H,**,37320,3145476,68048106,KN,20190121,
DE01,1510218621,2019,1,,31,K,H,**,34870,3145476,69066526,KN,20190118,
DE01,1510218620,2019,1,,31,K,H,**,66185,3145476,68035194,KN,20190118,
DE01,1510218618,2019,1,,31,K,H,**,58025,3145476,68035194,KN,20190118,
DE01,1510218617,2019,1,,31,K,H,**,34355,3145476,69006909,KN,20190118,
DE01,1510218616,2019,1,,31,K,H,**,36284.94,3145476,68100948,KN,20190117,
DE01,1510218615,2019,1,,31,K,H,**,36130,3145476,69007529,KN,20190118,
DE01,1510218614,2019,1,,31,K,H,**,36281,3145476,69006574,KN,20190118,
DE01,1510218613,2019,1,,31,K,H,**,34381.3,3145476,69015164,KN,20190118,
DE01,1510218612,2019,1,,31,K,H,**,35683.75,3145476,68054657,KN,20190118,
DE01,1510218611,2019,1,,31,K,H,**,35229.65,3145476,68080120,KN,20190118,
DE01,1510218610,2019,1,,31,K,H,**,35224,3145476,69092818,KN,20190118,
DE01,1510218609,2019,1,,31,K,H,**,36759.21,3145476,69092818,KN,20190118,
DE01,1510218608,2019,1,,31,K,H,**,123961.52,3145476,68032308,KN,20190118,
DE01,1510218607,2019,1,,31,K,H,**,41343.27,3145476,68029380,KN,20190118,
DE01,1510218606,2019,1,,31,K,H,**,36933.25,3145476,68071268,KN,20190118,
DE01,1510218605,2019,1,,31,K,H,**,34498,3145476,68028090,KN,20190118,
DE01,1510218604,2019,1,,31,K,H,**,35045.91,3145476,68032185,KN,20190117,
DE01,1510218603,2019,1,,31,K,H,**,34858.98,3145476,68028090,KN,20190117,
DE01,1510218602,2019,1,,31,K,H,**,34394.98,3145476,68032185,KN,20190117,
DE01,1510218594,2019,1,,31,K,H,**,36919.05,3145476,68044585,KN,20190117,
DE01,1510218588,2019,1,,31,K,H,**,34890.39,3145476,69005672,KN,20190117,
DE01,1510218579,2019,1,,31,K,H,**,34708,3145476,69007690,KN,20190117,
DE01,1510218578,2019,1,,31,K,H,**,36765,3145476,69007690,KN,20190117,
DE01,1510218577,2019,1,,31,K,H,**,35161.75,3145476,69015496,KN,20190117,
DE01,1510218576,2019,1,,31,K,H,**,35535,3145476,69043528,KN,20190117,
DE01,1510218575,2019,1,,31,K,H,**,34587,3145476,69064788,KN,20190117,
DE01,1510218574,2019,1,,31,K,H,**,37719.25,3145476,69021745,KN,20190117,
DE01,1510218573,2019,1,,31,K,H,**,36162.13,3145476,69021745,KN,20190117,
DE01,1510218572,2019,1,,31,K,H,**,34355,3145476,69090059,KN,20190117,
DE01,1510218571,2019,1,,31,K,H,**,34514.96,3145476,68080120,KN,20190117,
DE01,1510218570,2019,1,,31,K,H,**,34600,3145476,68031861,KN,20190117,
DE01,1510218569,2019,1,,31,K,H,**,34365,3145476,69073260,KN,20190117,
DE01,1510218558,2019,1,,31,K,H,**,34364.5,3145476,69005802,KN,20190116,
DE01,1510218557,2019,1,,31,K,H,**,34977.29,3145476,68028082,KN,20190116,
DE01,1510218556,2019,1,,31,K,H,**,34365,3145476,69006811,KN,20190116,
DE01,1510218555,2019,1,,31,K,H,**,34355,3145476,69081513,KN,20190116,
DE01,1510218554,2019,1,,31,K,H,**,34910.25,3145476,68036405,KN,20190116,
DE01,1510218553,2019,1,,31,K,H,**,34355,3145476,68032809,KN,20190116,
DE01,1510218552,2019,1,,31,K,H,**,36966.81,3145476,69072912,KN,20190116,
DE01,1510218551,2019,1,,31,K,H,**,34355,3145476,69005537,KN,20190116,
DE01,1510218550,2019,1,,31,K,H,**,34355,3145476,69006811,KN,20190116,
DE01,1510218549,2019,1,,31,K,H,**,34355,3145476,69066714,KN,20190116,
DE01,1510218548,2019,1,,31,K,H,**,34355,3145476,69007864,KN,20190116,
DE01,1510218547,2019,1,,31,K,H,**,34355,3145476,69005802,KN,20190116,
DE01,1510218546,2019,1,,31,K,H,**,34355,3145476,69072794,KN,20190116,
DE01,1510218544,2019,1,,31,K,H,**,34811.5,3145476,69007778,KN,20190116,
DE01,1510218540,2019,1,,31,K,H,**,34501.43,3145476,69092625,KN,20190116,
DE01,1510218539,2019,1,,31,K,H,**,36253.85,3145476,68079149,KN,20190116,
DE01,1510218538,2019,1,,31,K,H,**,34484,3145476,68028090,KN,20190116,
DE01,1510218537,2019,1,,31,K,H,**,37303.45,3145476,69066468,KN,20190116,
DE01,1510218535,2019,1,,31,K,H,**,36587.63,3145476,69066468,KN,20190116,
DE01,1510218534,2019,1,,31,K,H,**,603089.89,3145476,68029380,KN,20190116,
DE01,1510218533,2019,1,,31,K,H,**,37927.7,3145476,68036350,KN,20190116,
DE01,1510218532,2019,1,,31,K,H,**,35555,3145476,69066468,KN,20190116,
DE01,1510218531,2019,1,,31,K,H,**,112390.1,3145476,68029380,KN,20190116,
DE01,1510218530,2019,1,,31,K,H,**,36281,3145476,69007690,KN,20190116,
DE01,1510218529,2019,1,,31,K,H,**,36833.5,3145476,69007690,KN,20190116,
DE01,1510218528,2019,1,,31,K,H,**,34587,3145476,68036350,KN,20190116,
DE01,1510218524,2019,1,,31,K,H,**,37529.42,3145476,68079149,KN,20190116,
DE01,1510218519,2019,1,,31,K,H,**,34365,3145476,69083964,KN,20190115,
DE01,1510218516,2019,1,,31,K,H,**,35379.6,3145476,69066468,KN,20190115,
DE01,1510218512,2019,1,,31,K,H,**,34620.5,3145476,68028377,KN,20190115,
DE01,1510218494,2019,1,,31,K,H,**,36272.2,3145476,69007690,KN,20190115,
DE01,1510218493,2019,1,,31,K,H,**,36281,3145476,69007690,KN,20190115,
DE01,1510218492,2019,1,,31,K,H,**,34655.5,3145476,69007690,KN,20190115,
DE01,1510218491,2019,1,,31,K,H,**,37320,3145476,69048528,KN,20190115,
DE01,1510218490,2019,1,,31,K,H,**,34466,3145476,69007690,KN,20190115,
DE01,1510218489,2019,1,,31,K,H,**,34355,3145476,69006588,KN,20190115,
DE01,1510218488,2019,1,,31,K,H,**,34355,3145476,69007766,KN,20190115,
DE01,1510218487,2019,1,,31,K,H,**,34355,3145476,69005508,KN,20190115,
DE01,1510218486,2019,1,,31,K,H,**,34355,3145476,69024195,KN,20190115,
DE01,1510218485,2019,1,,31,K,H,**,34880.5,3145476,68059212,KN,20190115,
DE01,1510218483,2019,1,,31,K,H,**,34845,3145476,68057224,KN,20190115,
DE01,1510218482,2019,1,,31,K,H,**,118342.87,3145476,68029380,KN,20190115,
DE01,1510218481,2019,1,,31,K,H,**,59007.5,3145476,69007658,KN,20190115,
DE01,1510218480,2019,1,,31,K,H,**,34381.3,3145476,69007690,KN,20190115,
DE01,1510218479,2019,1,,31,K,H,**,35095,3145476,68057224,KN,20190115,
DE01,1510218478,2019,1,,31,K,H,**,36170.32,3145476,68048060,KN,20190115,
DE01,1510218477,2019,1,,31,K,H,**,45234.05,3145476,68029380,KN,20190115,
DE01,1510218475,2019,1,,31,K,H,**,34676,3145476,68028090,KN,20190115,
DE01,1510218474,2019,1,,31,K,H,**,39488.49,3145476,68029380,KN,20190115,
DE01,1510218473,2019,1,,31,K,H,**,34550.29,3145476,68029380,KN,20190115,
DE01,1510218472,2019,1,,31,K,H,**,40360.34,3145476,68029380,KN,20190115,
DE01,1510218471,2019,1,,31,K,H,**,34751.34,3145476,68029380,KN,20190115,
DE01,1510218470,2019,1,,31,K,H,**,52338.79,3145476,68029380,KN,20190115,
DE01,1510218469,2019,1,,31,K,H,**,34419.46,3145476,68029380,KN,20190115,
DE01,1510218468,2019,1,,31,K,H,**,35723.72,3145476,68029380,KN,20190115,
DE01,1510218467,2019,1,,31,K,H,**,35610.66,3145476,68029380,KN,20190115,
DE01,1510218466,2019,1,,31,K,H,**,34792.9,3145476,68029380,KN,20190115,
DE01,1510218464,2019,1,,31,K,H,**,34443.98,3145476,68058550,KN,20190115,
DE01,1510218463,2019,1,,31,K,H,**,34714.58,3145476,68036405,KN,20190115,
DE01,1510218462,2019,1,,31,K,H,**,34355,3145476,69079790,KN,20190115,
DE01,1510218460,2019,1,,31,K,H,**,34355,3145476,68032809,KN,20190115,
DE01,1510218442,2019,1,,31,K,H,**,34355,3145476,69007238,KN,20190114,
DE01,1510218441,2019,1,,31,K,H,**,34355,3145476,69005802,KN,20190114,
DE01,1510218440,2019,1,,31,K,H,**,34355,3145476,69005802,KN,20190114,
DE01,1510218439,2019,1,,31,K,H,**,34420.99,3145476,69062733,KN,20190114,
DE01,1510218438,2019,1,,31,K,H,**,36244.97,3145476,68058340,KN,20190114,
DE01,1510218437,2019,1,,31,K,H,**,34355,3145476,69005802,KN,20190114,
DE01,1510218436,2019,1,,31,K,H,**,34413.5,3145476,69007690,KN,20190114,
DE01,1510218435,2019,1,,31,K,H,**,34365,3145476,69005802,KN,20190114,
DE01,1510218434,2019,1,,31,K,H,**,34355,3145476,69005802,KN,20190114,
DE01,1510218433,2019,1,,31,K,H,**,34355,3145476,69005802,KN,20190114,
DE01,1510218432,2019,1,,31,K,H,**,34355,3145476,69005802,KN,20190114,
DE01,1510218431,2019,1,,31,K,H,**,34355,3145476,69005802,KN,20190114,
DE01,1510218430,2019,1,,31,K,H,**,34355,3145476,69005802,KN,20190114,
DE01,1510218429,2019,1,,31,K,H,**,34365,3145476,69005802,KN,20190114,
DE01,1510218428,2019,1,,31,K,H,**,34355,3145476,69005802,KN,20190114,
DE01,1510218427,2019,1,,31,K,H,**,34355,3145476,69005802,KN,20190114,
DE01,1510218426,2019,1,,31,K,H,**,34355,3145476,69005802,KN,20190114,
DE01,1510218425,2019,1,,31,K,H,**,34427,3145476,69084660,KN,20190114,
DE01,1510218424,2019,1,,31,K,H,**,36535.6,3145476,68062178,KN,20190114,
DE01,1510218423,2019,1,,31,K,H,**,34355,3145476,69005802,KN,20190114,
DE01,1510218422,2019,1,,31,K,H,**,34355,3145476,69005802,KN,20190114,
DE01,1510218417,2019,1,,31,K,H,,34345.86,3145476,68035784,KN,20190114,
DE01,1510218416,2019,1,,31,K,H,,34364.42,3145476,68035784,KN,20190114,
DE01,1510218415,2019,1,,31,K,H,,34474.95,3145476,68035784,KN,20190114,
DE01,1510218414,2019,1,,31,K,H,,34678.94,3145476,68035784,KN,20190114,
DE01,1510218413,2019,1,,31,K,H,**,34355,3145476,69005755,KN,20190114,
DE01,1510218412,2019,1,,31,K,H,,34604.9,3145476,68035784,KN,20190114,
DE01,1510218411,2019,1,,31,K,H,**,34355,3145476,69006588,KN,20190114,
DE01,1510218410,2019,1,,31,K,H,**,34370.2,3145476,68036350,KN,20190114,
DE01,1510218409,2019,1,,31,K,H,**,34370.2,3145476,68036350,KN,20190114,
DE01,1510218408,2019,1,,31,K,H,**,34671.51,3145476,68103241,KN,20190111,
DE01,1510218406,2019,1,,31,K,H,**,34630.9,3145476,68103241,KN,20190111,800003023
DE01,1510218405,2019,1,,31,K,H,**,167490.53,3145476,68099497,KN,20190104,
DE01,1510218403,2019,1,,31,K,H,**,34420,3145476,69007766,KN,20190111,
DE01,1510218402,2019,1,,31,K,H,**,37165.4,3145476,69015201,KN,20190111,
DE01,1510218401,2019,1,,31,K,H,**,34365,3145476,69005802,KN,20190111,
DE01,1510218400,2019,1,,31,K,H,**,34355,3145476,69022824,KN,20190111,
DE01,1510218399,2019,1,,31,K,H,**,34355,3145476,69005802,KN,20190111,
DE01,1510218398,2019,1,,31,K,H,**,34355,3145476,69007766,KN,20190111,
DE01,1510218397,2019,1,,31,K,H,**,34355,3145476,68032809,KN,20190111,
DE01,1510218396,2019,1,,31,K,H,**,34365,3145476,69007766,KN,20190111,
DE01,1510218395,2019,1,,31,K,H,**,34355,3145476,69005802,KN,20190111,
DE01,1510218394,2019,1,,31,K,H,**,34418.04,3145476,69073299,KN,20190111,
DE01,1510218393,2019,1,,31,K,H,**,34418.04,3145476,69073299,KN,20190111,
DE01,1510218392,2019,1,,31,K,H,**,34418.04,3145476,69073299,KN,20190111,
DE01,1510218390,2019,1,,31,K,H,**,35004,3145476,68026582,KN,20190111,
DE01,1510218389,2019,1,,31,K,H,**,34425,3145476,68031532,KN,20190111,
DE01,1510218388,2019,1,,31,K,H,**,35545,3145476,69006317,KN,20190111,
DE01,1510218387,2019,1,,31,K,H,**,34545,3145476,68031445,KN,20190111,
DE01,1510218386,2019,1,,31,K,H,**,36437.02,3145476,68031961,KN,20190111,
DE01,1510218385,2019,1,,31,K,H,**,36487,3145476,69087976,KN,20190111,
DE01,1510218384,2019,1,,31,K,H,**,34355,3145476,69005802,KN,20190111,
DE01,1510218383,2019,1,,31,K,H,**,52129.55,3145476,69092223,KN,20190111,
DE01,1510218382,2019,1,,31,K,H,**,34355,3145476,69007466,KN,20190111,
DE01,1510218381,2019,1,,31,K,H,**,36189.5,3145476,69047445,KN,20190111,
DE01,1510218342,2019,1,,31,K,H,**,34395.1,3145476,68032570,KN,20190110,
DE01,1510218341,2019,1,,31,K,H,**,35992.8,3145476,69015496,KN,20190110,
DE01,1510218340,2019,1,,31,K,H,**,34829,3145476,69007690,KN,20190110,
DE01,1510218339,2019,1,,31,K,H,**,34370.2,3145476,69007690,KN,20190110,
DE01,1510218338,2019,1,,31,K,H,**,34370.2,3145476,69007690,KN,20190110,
DE01,1510218337,2019,1,,31,K,H,**,34370.2,3145476,69007690,KN,20190110,
DE01,1510218336,2019,1,,31,K,H,**,34370.2,3145476,69007690,KN,20190110,
DE01,1510218335,2019,1,,31,K,H,**,34498,3145476,68028090,KN,20190110,
DE01,1510218334,2019,1,,31,K,H,**,437893.04,3145476,69087674,KN,20190110,
DE01,1510218331,2019,1,,31,K,H,**,34359,3145476,69007765,KN,20190110,
DE01,1510218330,2019,1,,31,K,H,**,170854.21,3145476,69073348,KN,20190110,
DE01,1510218325,2019,1,,31,K,H,**,34355,3145476,69005508,KN,20190110,
DE01,1510218324,2019,1,,31,K,H,**,34566.92,3145476,69088312,KN,20190110,
DE01,1510218323,2019,1,,31,K,H,**,117196.34,3145476,69088312,KN,20190110,
DE01,1510218322,2019,1,,31,K,H,**,34639,3145476,68036405,KN,20190110,
DE01,1510218321,2019,1,,31,K,H,**,34365,3145476,69005672,KN,20190110,
DE01,1510218292,2019,1,,31,K,H,**,34371.5,3145476,69090927,KN,20190109,
DE01,1510218291,2019,1,,31,K,H,**,34601.99,3145476,68028090,KN,20190109,
DE01,1510218290,2019,1,,31,K,H,**,34365.83,3145476,68032185,KN,20190109,
DE01,1510218289,2019,1,,31,K,H,**,34355,3145476,69005537,KN,20190109,
DE01,1510218288,2019,1,,31,K,H,**,34374.75,3145476,68028090,KN,20190109,
DE01,1510218285,2019,1,,31,K,H,**,34375,3145476,69006962,KN,20190109,
DE01,1510218282,2019,1,,31,K,H,**,34355,3145476,69073260,KN,20190109,
DE01,1510218281,2019,1,,31,K,H,**,34466,3145476,69064788,KN,20190109,
DE01,1510218280,2019,1,,31,K,H,**,34355,3145476,69007864,KN,20190109,
DE01,1510218276,2019,1,,31,K,H,**,34355,3145476,69007766,KN,20190109,
DE01,1510218275,2019,1,,31,K,H,**,34595,3145476,69073046,KN,20190109,
DE01,1510218274,2019,1,,31,K,H,**,34945,3145476,68058417,KN,20190109,
DE01,1510218270,2019,1,,31,K,H,**,34430.93,3145476,68029778,KN,20190108,
DE01,1510218267,2019,1,,31,K,H,**,35235.71,3145476,68028090,KN,20190108,
DE01,1510218266,2019,1,,31,K,H,**,35175.26,3145476,68028090,KN,20190108,
DE01,1510218265,2019,1,,31,K,H,**,36610.8,3145476,68028090,KN,20190108,
DE01,1510218264,2019,1,,31,K,H,**,35492.79,3145476,68028090,KN,20190108,
DE01,1510218263,2019,1,,31,K,H,**,35203.39,3145476,68028090,KN,20190108,
DE01,1510218262,2019,1,,31,K,H,**,35103.49,3145476,68032570,KN,20190108,
DE01,1510218261,2019,1,,31,K,H,**,58155.36,3145476,68028090,KN,20190108,
DE01,1510218260,2019,1,,31,K,H,**,42418.04,3145476,68028090,KN,20190108,
DE01,1510218259,2019,1,,31,K,H,**,35125.57,3145476,68028090,KN,20190108,
DE01,1510218258,2019,1,,31,K,H,**,50383.32,3145476,68028090,KN,20190108,
DE01,1510218256,2019,1,,31,K,H,**,56836,3145476,69091218,KN,20190108,
DE01,1510218255,2019,1,,31,K,H,**,35445,3145476,68026523,KN,20190108,
DE01,1510218252,2019,1,,31,K,H,**,34642.5,3145476,69083373,KN,20190108,
DE01,1510218251,2019,1,,31,K,H,**,40298,3145476,68031267,KN,20190108,
DE01,1510218250,2019,1,,31,K,H,**,835374.46,3145476,68057162,KN,20190108,
DE01,1510218249,2019,1,,31,K,H,**,39345,3145476,68031443,KN,20190108,
DE01,1510218246,2019,1,,31,K,H,**,34382.5,3145476,69006809,KN,20190108,
DE01,1510218245,2019,1,,31,K,H,**,34355,3145476,69007222,KN,20190108,
DE01,1510218244,2019,1,,31,K,H,**,35595,3145476,68059312,KN,20190108,
DE01,1510218243,2019,1,,31,K,H,**,34932.25,3145476,69005802,KN,20190108,
DE01,1510218242,2019,1,,31,K,H,**,34402.44,3145476,68058550,KN,20190108,
DE01,1510218241,2019,1,,31,K,H,**,34368.8,3145476,69092649,KN,20190107,
DE01,1510218240,2019,1,,31,K,H,**,38617.4,3145476,69066657,KN,20190107,
DE01,1510218239,2019,1,,31,K,H,**,34645,3145476,68031180,KN,20190107,
DE01,1510218238,2019,1,,31,K,H,**,34622.86,3145476,68034621,KN,20190107,
DE01,1510218237,2019,1,,31,K,H,**,34618,3145476,69005802,KN,20190107,
DE01,1510218232,2019,1,,31,K,H,**,39694.36,3145476,68008117,KN,20190201,
DE01,1510218229,2019,1,,31,K,H,**,141445,3145476,68027699,KN,20190201,
DE01,1510218228,2019,1,,31,K,H,**,35536.29,3145476,68028090,KN,20190501,
DE01,1510218226,2019,1,,31,K,H,**,34502.68,3145476,69021827,KN,20190107,
DE01,1510218225,2019,1,,31,K,H,**,34389.53,3145476,68032570,KN,20190107,
DE01,1510218224,2019,1,,31,K,H,**,34374.32,3145476,69062733,KN,20190107,
DE01,1510218223,2019,1,,31,K,H,**,34443.5,3145476,69062733,KN,20190107,
DE01,1510218222,2019,1,,31,K,H,**,34379.11,3145476,69007864,KN,20190107,
DE01,1510218220,2019,1,,31,K,H,**,34357.32,3145476,68058550,KN,20190107,
DE01,1510218219,2019,1,,31,K,H,**,38875.07,3145476,69007128,KN,20190107,
DE01,1510218218,2019,1,,31,K,H,**,821179.4,3145476,69083314,KN,20190107,
DE01,1510218217,2019,1,,31,K,H,**,34380,3145476,69007887,KN,20190107,
DE01,1510218216,2019,1,,31,K,H,**,34410,3145476,69006605,KN,20190107,
DE01,1510218214,2019,1,,31,K,H,**,35675,3145476,68035365,KN,20190107,
DE01,1510218213,2019,1,,31,K,H,**,35913,3145476,68035365,KN,20190107,
DE01,1510218212,2019,1,,31,K,H,**,37249,3145476,69006574,KN,20190107,
DE01,1510218211,2019,1,,31,K,H,**,37491,3145476,69006343,KN,20190107,
DE01,1510218210,2019,1,,31,K,H,**,34355,3145476,69072917,KN,20190107,
DE01,1510218209,2019,1,,31,K,H,**,34381.47,3145476,69062733,KN,20190107,
DE01,1510218208,2019,1,,31,K,H,**,34374.32,3145476,69062733,KN,20190107,
DE01,1510218207,2019,1,,31,K,H,**,34395.86,3145476,69092667,KN,20190104,
DE01,1510218206,2019,1,,31,K,H,**,34495,3145476,69092668,KN,20190104,
DE01,1510218191,2019,1,,31,K,H,**,34713.5,3145476,69085421,KN,20190104,
DE01,1510218190,2019,1,,31,K,H,**,34375,3145476,69005575,KN,20190104,
DE01,1510218189,2019,1,,31,K,H,**,34610,3145476,69007173,KN,20190104,
DE01,1510218188,2019,1,,31,K,H,**,34514.69,3145476,68035354,KN,20190104,
DE01,1510218187,2019,1,,31,K,H,**,43145,3145476,68027740,KN,20190104,
DE01,1510218186,2019,1,,31,K,H,**,35773,3145476,68027443,KN,20190104,
DE01,1510218177,2019,1,,31,K,H,**,34738,3145476,69092648,KN,20190103,
DE01,1510218171,2019,1,,31,K,H,**,34444.55,3145476,69092552,KN,20190103,
DE01,1510218170,2019,1,,31,K,H,**,34384.26,3145476,69045384,KN,20190101,
DE01,1510218159,2019,1,,31,K,H,**,34411.08,3145476,68032570,KN,20190101,
DE01,1510218158,2019,1,,31,K,H,**,43844.38,3145476,68028090,KN,20190103,
DE01,1510218157,2019,1,,31,K,H,**,109091.9,3145476,68028090,KN,20190103,
DE01,1510218156,2019,1,,31,K,H,**,66281.92,3145476,68028090,KN,20190201,
DE01,1510218155,2019,1,,31,K,H,**,46648.33,3145476,68028090,KN,20190201,
